bbox_height,bbox_width,center_x,center_y,confidence,detector_source,event,frame_index,label,mode,source_path,timestamp,x1,x2,y1,y2
24,40,474,271,0.9305,YOLO,detection,158,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,454,494,259,283
24,42,472,268,0.9173,YOLO,detection,159,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,451,493,256,280
26,42,468,264,0.9289,YOLO,detection,160,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,447,489,251,277
26,42,466,261,0.917,YOLO,detection,161,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,445,487,248,274
25,41,463,260,0.9231,YOLO,detection,162,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,443,484,248,273
24,41,460,261,0.92,YOLO,detection,163,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,440,481,249,273
25,40,458,259,0.9175,YOLO,detection,164,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,438,478,247,272
25,40,455,256,0.9327,YOLO,detection,165,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,435,475,244,269
25,40,451,252,0.9174,YOLO,detection,166,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,431,471,240,265
23,38,446,251,0.9146,YOLO,detection,167,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,427,465,240,263
23,39,440,250,0.914,YOLO,detection,168,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,421,460,239,262
24,39,433,250,0.9114,YOLO,detection,169,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:47,414,453,238,262
24,39,429,250,0.9223,YOLO,detection,170,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,410,449,238,262
24,38,426,251,0.9165,YOLO,detection,171,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,407,445,239,263
25,39,424,251,0.9187,YOLO,detection,172,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,405,444,239,264
24,39,421,250,0.9199,YOLO,detection,173,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,402,441,238,262
23,39,417,245,0.9104,YOLO,detection,174,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,398,437,234,257
25,38,415,239,0.9279,YOLO,detection,175,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,396,434,227,252
25,39,412,235,0.9121,YOLO,detection,176,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,393,432,223,248
25,39,411,231,0.926,YOLO,detection,177,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,392,431,219,244
25,40,410,229,0.9168,YOLO,detection,178,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,390,430,217,242
25,39,410,225,0.9191,YOLO,detection,179,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,391,430,213,238
25,39,408,222,0.9234,YOLO,detection,180,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,389,428,210,235
25,41,405,221,0.9114,YOLO,detection,181,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,385,426,209,234
26,39,403,222,0.9165,YOLO,detection,182,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,384,423,209,235
26,41,403,221,0.9108,YOLO,detection,183,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,383,424,208,234
25,40,405,219,0.9138,YOLO,detection,184,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,385,425,207,232
26,39,407,218,0.9182,YOLO,detection,185,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,388,427,205,231
26,39,409,218,0.9149,YOLO,detection,186,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,390,429,205,231
25,40,413,218,0.92,YOLO,detection,187,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,393,433,206,231
26,41,415,217,0.924,YOLO,detection,188,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,395,436,204,230
26,41,418,213,0.9133,YOLO,detection,189,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,398,439,200,226
26,39,421,208,0.9193,YOLO,detection,190,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,402,441,195,221
25,40,425,203,0.9069,YOLO,detection,191,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:48,405,445,191,216
26,40,427,202,0.9157,YOLO,detection,192,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,407,447,189,215
26,40,429,201,0.9198,YOLO,detection,193,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,409,449,188,214
25,39,432,199,0.9319,YOLO,detection,194,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,413,452,187,212
27,42,440,202,0.9192,YOLO,detection,195,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,419,461,189,216
26,41,447,210,0.9194,YOLO,detection,196,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,427,468,197,223
26,40,455,216,0.9315,YOLO,detection,197,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,435,475,203,229
26,43,460,217,0.9237,YOLO,detection,198,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,439,482,204,230
28,49,467,214,0.9142,YOLO,detection,199,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,443,492,200,228
27,45,475,207,0.9139,YOLO,detection,200,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,453,498,194,221
29,47,483,200,0.9126,YOLO,detection,201,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,460,507,186,215
28,48,493,197,0.9152,YOLO,detection,202,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,469,517,183,211
28,45,500,198,0.9224,YOLO,detection,203,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,478,523,184,212
28,42,506,203,0.9188,YOLO,detection,204,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,485,527,189,217
28,45,511,207,0.9104,YOLO,detection,205,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,489,534,193,221
28,46,516,209,0.9073,YOLO,detection,206,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,493,539,195,223
29,46,522,209,0.916,YOLO,detection,207,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,499,545,195,224
28,43,528,210,0.9152,YOLO,detection,208,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,507,550,196,224
27,42,534,209,0.9172,YOLO,detection,209,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,513,555,196,223
28,41,538,208,0.9171,YOLO,detection,210,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,518,559,194,222
28,41,541,208,0.9212,YOLO,detection,211,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,521,562,194,222
27,42,542,210,0.923,YOLO,detection,212,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:49,521,563,197,224
26,40,541,212,0.9201,YOLO,detection,213,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,521,561,199,225
27,41,539,211,0.921,YOLO,detection,214,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,519,560,198,225
27,42,537,210,0.9164,YOLO,detection,215,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,516,558,197,224
27,42,533,207,0.9166,YOLO,detection,216,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,512,554,194,221
27,42,528,203,0.9131,YOLO,detection,217,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,507,549,190,217
28,42,519,198,0.9268,YOLO,detection,218,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,498,540,184,212
27,41,510,192,0.9149,YOLO,detection,219,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,490,531,179,206
27,40,503,188,0.9186,YOLO,detection,220,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,483,523,175,202
26,41,495,188,0.9207,YOLO,detection,221,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,475,516,175,201
26,40,486,190,0.9269,YOLO,detection,222,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,466,506,177,203
26,39,473,191,0.9269,YOLO,detection,223,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,454,493,178,204
26,42,460,188,0.9017,YOLO,detection,224,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,439,481,175,201
26,40,446,182,0.9174,YOLO,detection,225,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,426,466,169,195
26,37,432,176,0.9283,YOLO,detection,226,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,414,451,163,189
26,37,422,172,0.9176,YOLO,detection,227,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,404,441,159,185
25,36,414,171,0.9185,YOLO,detection,228,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,396,432,159,184
24,36,406,172,0.9171,YOLO,detection,229,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,388,424,160,184
25,37,398,175,0.9296,YOLO,detection,230,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,380,417,163,188
25,37,392,180,0.9214,YOLO,detection,231,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,374,411,168,193
25,36,384,184,0.9245,YOLO,detection,232,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,366,402,172,197
24,35,376,187,0.9173,YOLO,detection,233,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:50,359,394,175,199
24,36,369,190,0.923,YOLO,detection,234,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,351,387,178,202
23,36,363,191,0.929,YOLO,detection,235,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,345,381,180,203
24,36,357,191,0.9181,YOLO,detection,236,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,339,375,179,203
24,37,352,189,0.9163,YOLO,detection,237,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,334,371,177,201
23,36,347,189,0.9077,YOLO,detection,238,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,329,365,178,201
23,35,342,190,0.9151,YOLO,detection,239,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,325,360,179,202
24,35,340,192,0.9235,YOLO,detection,240,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,323,358,180,204
24,35,339,194,0.908,YOLO,detection,241,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,322,357,182,206
24,33,340,195,0.9043,YOLO,detection,242,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,324,357,183,207
24,34,342,194,0.9045,YOLO,detection,243,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,325,359,182,206
23,35,345,192,0.918,YOLO,detection,244,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,328,363,181,204
23,36,350,191,0.9229,YOLO,detection,245,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,332,368,180,203
24,35,355,191,0.9198,YOLO,detection,246,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,338,373,179,203
23,35,363,190,0.917,YOLO,detection,247,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,346,381,179,202
23,35,372,191,0.9261,YOLO,detection,248,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,355,390,180,203
23,35,382,192,0.9225,YOLO,detection,249,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,365,400,181,204
23,34,391,194,0.9097,YOLO,detection,250,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,374,408,183,206
23,35,400,196,0.9195,YOLO,detection,251,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,383,418,185,208
24,35,409,197,0.919,YOLO,detection,252,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,392,427,185,209
24,35,417,194,0.9123,YOLO,detection,253,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,400,435,182,206
24,34,426,188,0.917,YOLO,detection,254,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,409,443,176,200
24,36,435,181,0.9188,YOLO,detection,255,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:51,417,453,169,193
24,36,445,176,0.9256,YOLO,detection,256,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,427,463,164,188
24,35,455,177,0.919,YOLO,detection,257,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,438,473,165,189
25,37,463,180,0.9193,YOLO,detection,258,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,445,482,168,193
25,37,467,185,0.9154,YOLO,detection,259,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,449,486,173,198
26,38,472,190,0.9283,YOLO,detection,260,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,453,491,177,203
25,37,477,192,0.9212,YOLO,detection,261,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,459,496,180,205
25,37,484,194,0.9133,YOLO,detection,262,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,466,503,182,207
26,37,491,197,0.9171,YOLO,detection,263,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,473,510,184,210
26,37,496,200,0.9318,YOLO,detection,264,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,478,515,187,213
26,37,499,202,0.916,YOLO,detection,265,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,481,518,189,215
25,38,505,203,0.9212,YOLO,detection,266,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,486,524,191,216
26,38,510,204,0.9212,YOLO,detection,267,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,491,529,191,217
26,38,514,206,0.9215,YOLO,detection,268,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,495,533,193,219
27,38,516,209,0.9223,YOLO,detection,269,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,497,535,196,223
25,37,515,212,0.9188,YOLO,detection,270,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,497,534,200,225
25,37,513,215,0.9302,YOLO,detection,271,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,495,532,203,228
25,37,511,218,0.9243,YOLO,detection,272,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,493,530,206,231
25,37,510,219,0.9219,YOLO,detection,273,drone,Mode 1,C:/Users/user/Desktop/python/project/project/assets/raw/video/video_002.mp4,2026-05-06T15:36:52,492,529,207,232
